ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,AIRPORT SB WAY S BETWEEN AIRPORT WAY SB OFF RP AND AIRPORT S WAY S,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dawn,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,5,Wednesday,May,,,,,,,,,,Other,-122.322624,47.59037,2025-05-14T05:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931014.pdf,,2025-05-14 05:15:00-07:00
Block,M L KING JR ER WAY S BETWEEN RENTON S AVE S AND S HOLDEN ST,,,1,Property Damage Only Collision,Rear Ended,5,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,9,Monday,April,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.28063,47.53439,2025-04-28T09:05:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931777.pdf,,2025-04-28 09:05:00-07:00
Block,EAST MARGINAL WAY S BETWEEN 14TH AVE S AND 16TH AVE S,,,1,Property Damage Only Collision,Rear Ended,5,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,22,Saturday,April,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.31402,47.534763,2025-04-12T22:37:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931948.pdf,,2025-04-12 22:37:00-07:00
Intersection,AIRPORT WAY S AND S ROYAL BROUGHAM WAY,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,N,Overcast,Wet,Dark - Street Lights On,,,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,5,Thursday,March,,,,,,,,,,Bicycles,-122.32391,47.59243,2025-03-27T05:54:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56513900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3916498.pdf,,2025-03-27 05:54:00-07:00
Intersection,11TH CR AVE SW AND SW SPOKANE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,9,Wednesday,March,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bicycles,-122.3488,47.57141,2025-03-26T09:27:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34183300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF78455.pdf,,2025-03-26 09:27:00-07:00
Block,AURORA AVE N BETWEEN N 137TH ST AND N 140TH ST,,,2,Injury Collision,Left Turn,4,0,0,2,3,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,15,Friday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34505,47.729584,2025-03-28T15:41:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930159.pdf,,2025-03-28 15:41:00-07:00
Block,S JACKSON ST BETWEEN 10TH AVE S AND 12TH AVE S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Wet,Dark - Street Lights On,,,12.0,From same direction - both going straight - one stopped - sideswipe,N,U,Unknown,2,Monday,May,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.318436,47.599186,2025-05-26T02:37:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF95176.pdf,,2025-05-26 02:37:00-07:00
Block,NE NORTHGATE WAY BETWEEN 3RD AVE NE AND 5TH AVE NE,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,18,Friday,May,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other,-122.324615,47.708603,2025-05-16T18:50:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930297.pdf,,2025-05-16 18:50:00-07:00
Intersection,FREMONT WAY N AND FREMONT TURN RD,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,10,Thursday,May,,,,,,,,,,Other,-122.348175,47.652367,2025-05-29T10:34:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65144400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930034.pdf,,2025-05-29 10:34:00-07:00
Intersection,SW FRONT ST AND WEST MARGINAL WAY SW,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,16,Monday,April,,,,,,,,,,Other,-122.343185,47.54107,2025-04-07T16:32:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3928162.pdf,,2025-04-07 16:32:00-07:00
Intersection,WALLINGFORD AVE N AND N 43RD ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,12,Thursday,March,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,-122.336205,47.659153,2025-03-27T12:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF78459.pdf,,2025-03-27 12:20:00-07:00
Block,NE NORTHGATE WAY BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Dark - Street Lights On,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,22,Sunday,May,,,,,,,,,,Other,-122.31688,47.708553,2025-05-25T22:49:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936907.pdf,,2025-05-25 22:49:00-07:00
Block,SR99 SB BETWEEN ALASKAN WY VI SB WSB WB OFF RP AND EAST MARGINAL WAY S,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Dry,Dark - No Street Lights,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,1,Wednesday,April,,,,,,,,,,Pedestrians,-122.339386,47.569695,2025-04-23T01:57:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00240000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924482.pdf,,2025-04-23 01:57:00-07:00
Block,ELLIOTT AVE W BETWEEN 6TH AVE W AND W MERCER ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,8,Thursday,May,,,,,,,,,,Other,-122.36513,47.624146,2025-05-29T08:08:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF96999.pdf,,2025-05-29 08:08:00-07:00
Block,N 130TH ST BETWEEN ASHWORTH AVE N AND MERIDIAN AVE N,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,7,Wednesday,May,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,-122.33688,47.72321,2025-05-21T07:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3890661.pdf,,2025-05-21 07:30:00-07:00
Intersection,LAKE CITY WAY NE AND NE 80TH ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,23,Thursday,April,,,,,,,,,,Other,-122.313354,47.686687,2025-04-10T23:20:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82503.pdf,,2025-04-10 23:20:00-07:00
Block,AURORA AVE N BETWEEN LYNN ST AND MCGRAW ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Overcast,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,2,Saturday,April,,,,,,,,,,Other,-122.34569,47.639355,2025-04-26T02:34:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929157.pdf,,2025-04-26 02:34:00-07:00
Block,STEWART ST BETWEEN YALE AVE N AND EASTLAKE AVE E,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dawn,,,15.0,From same direction - one left turn - one straight,N,U,Unknown,4,Tuesday,June,,,,,,,,,,Other,-122.32977,47.61922,2025-06-03T04:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65116600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3929237.pdf,,2025-06-03 04:56:00-07:00
Block,WEST SEATTLE BR WB BETWEEN W SEATTLE BR WB OFF RP AND HARBOR AV SW OFF RP,,,1,Property Damage Only Collision,Other,2,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Overcast,Wet,Dawn,,,50.0,Fixed object,N,U,Unknown,7,Thursday,May,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.36096,47.571594,2025-05-29T07:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3932581.pdf,,2025-05-29 07:10:00-07:00
Intersection,45TH AVE NE AND NE 70TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Wednesday,March,,,,,,,,,,Other,-122.27964,47.679413,2025-03-12T12:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF80876.pdf,,2025-03-12 12:58:00-07:00
Intersection,7TH AVE AND OLIVE WAY,,,1,Property Damage Only Collision,Sideswipe,5,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,71.0,Same direction -- both turning right -- both moving -- sideswipe,N,U,Unknown,11,Sunday,April,,,,,,,,,,Other,-122.335175,47.613598,2025-04-06T11:36:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\24112300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82514.pdf,,2025-04-06 11:36:00-07:00
Block,EAST MARGINAL WAY S BETWEEN S MEAD ST AND S FIDALGO ST,,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,23.0,From same direction - all others,N,U,Unknown,23,Sunday,May,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Other,-122.33556,47.55066,2025-05-25T23:55:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99185.pdf,,2025-05-25 23:55:00-07:00
Block,3RD AVE BETWEEN MARION ST AND MADISON ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Overcast,Dry,Daylight,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,17,Thursday,April,,,,,,,,,,Pedestrians,-122.333694,47.605267,2025-04-03T17:43:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88246974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF83318.pdf,,2025-04-03 17:43:00-07:00
Intersection,AURORA AVE N AND N 128TH ST,,,1,Property Damage Only Collision,Left Turn,6,0,0,3,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,14,Friday,March,,,,,,,,,,Other,-122.34497,47.7223,2025-03-07T14:26:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53117900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79793.pdf,,2025-03-07 14:26:00-08:00
Intersection,WALLINGFORD AVE N AND N 137TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,8,Wednesday,April,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.33692,47.728672,2025-04-02T08:52:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79226.pdf,,2025-04-02 08:52:00-07:00
Block,ELLIOTT AVE W BETWEEN 4TH AVE W AND W HARRISON ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Overcast,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,18,Saturday,February,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.36236,47.621857,2025-02-15T18:27:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF74737.pdf,,2025-02-15 18:27:00-08:00
Block,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,,,1,Property Damage Only Collision,Sideswipe,4,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,12,Tuesday,April,,,,,,,,,,Other,-122.33938,47.61268,2025-04-29T12:13:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF88266.pdf,,2025-04-29 12:13:00-07:00
Block,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,21,Tuesday,May,,,,,,,,,,Other,-122.380875,47.667946,2025-05-13T21:34:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\20119400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF96993.pdf,,2025-05-13 21:34:00-07:00
Block,AURORA AVE N BETWEEN N 38 UPPER ST AND N 39TH ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,13,Wednesday,March,,,,,,,,,,Other,-122.34732,47.65345,2025-03-19T13:08:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79320.pdf,,2025-03-19 13:08:00-07:00
Block,1ST AVE BETWEEN BELL ST AND BATTERY ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Overcast,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,20,Friday,March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.34716,47.613758,2025-03-14T20:47:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88169800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82584.pdf,,2025-03-14 20:47:00-07:00
Block,RAINIER AVE S BETWEEN S KEPPLER ST AND S PILGRIM ST,,,1,Property Damage Only Collision,Head On,4,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Daylight,,Y,30.0,From opposite direction - all others,N,U,Unknown,10,Tuesday,April,,,,,,,,,,Other,-122.254715,47.517162,2025-04-29T10:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\43118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF87972.pdf,,2025-04-29 10:03:00-07:00
Block,AURORA AVE N BETWEEN N 50 UPPER ST AND N 59TH ST,,,2,Injury Collision,Other,2,0,0,1,1,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Overcast,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,18,Monday,April,,,,,,,,,,Other,-122.34728,47.668365,2025-04-21T18:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF88000.pdf,,2025-04-21 18:46:00-07:00
Block,WESTLAKE AVE N BETWEEN ALOHA N ST AND WESTLAKE EAST RDWY AVE N,,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,22,Friday,February,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.3397,47.627285,2025-02-14T22:01:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44118600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82581.pdf,,2025-02-14 22:01:00-08:00
Intersection,15TH AVE NE AND NE 98TH ST,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,9,Saturday,March,,,,,,,,,,Other,-122.31221,47.70034,2025-03-29T09:11:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82130.pdf,,2025-03-29 09:11:00-07:00
Intersection,5TH AVE AND MADISON ST,,,2,Injury Collision,Angles,3,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,23,Friday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.331795,47.606552,2025-03-28T23:28:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79139.pdf,,2025-03-28 23:28:00-07:00
Intersection,M L KING JR WR WAY S AND S ORCAS ST,,,2,Injury Collision,Angles,3,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,14,Saturday,May,,,,,,,,,,Other,-122.28809,47.55123,2025-05-31T14:37:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF97876.pdf,,2025-05-31 14:37:00-07:00
Intersection,BOREN AVE AND OLIVE WAY,,,2,Injury Collision,Angles,2,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,4,Sunday,February,,,,,,,,,,Other,-122.33073,47.61545,2025-02-16T04:56:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44116600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79817.pdf,,2025-02-16 04:56:00-08:00
Block,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Overcast,Dry,Dark - Street Lights On,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,1,Saturday,May,,,,,,,,,,Other,-122.329056,47.580853,2025-05-10T01:07:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\17115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF91183.pdf,,2025-05-10 01:07:00-07:00
