ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Intersection,3RD AVE AND UNIVERSITY ST,,,2,Injury Collision,Angles,3,0,0,2,1,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,4,Sunday,July,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.335976,47.60776,2025-07-13T04:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22148800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924577.pdf,,2025-07-13 04:15:00-07:00
Block,AURORA AVE N BETWEEN N 112TH ST AND N 115TH ST,,,2,Injury Collision,Rear Ended,4,0,0,3,2,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - No Street Lights,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,21,Saturday,August,,,,,,,,,,Other,-122.344795,47.711197,2025-08-02T21:57:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924473.pdf,,2025-08-02 21:57:00-07:00
Block,N NORTHGATE WAY BETWEEN AURORA AVE N AND MIDVALE AVE N,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,12.0,From same direction - both going straight - one stopped - sideswipe,N,U,Unknown,17,Wednesday,August,,,,,,,,,,Other,-122.34402,47.70505,2025-08-13T17:37:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78117900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG18970.pdf,,2025-08-13 17:37:00-07:00
Block,45TH AVE NE BETWEEN NE 57TH ST AND NE 58TH ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights Off,,,32.0,One parked--one moving,Y,U,Unknown,3,Monday,July,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.27948,47.67076,2025-07-28T03:01:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18119500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3928112.pdf,,2025-07-28 03:01:00-07:00
Block,23RD AVE SW BETWEEN SW WILLOW ST AND SW MYRTLE ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Unknown,,,32.0,One parked--one moving,Y,U,Unknown,18,Friday,July,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.362,47.54044,2025-07-25T18:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\80119800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3926066.pdf,,2025-07-25 18:00:00-07:00
Intersection,LINDEN AVE N AND N 70TH ST,,,2,Injury Collision,Cycles,3,0,2,1,2,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,Y,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,8,Tuesday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Bicycles,-122.347275,47.679596,2025-07-15T08:05:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33181100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG10787.pdf,,2025-07-15 08:05:00-07:00
Block,LEARY WAY NW BETWEEN 6TH N AVE NW AND NW 43RD ST,,,2b,Serious Injury Collision,Sideswipe,3,0,0,2,1,1,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,Y,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,17,Saturday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.36435,47.658566,2025-08-09T17:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937259.pdf,,2025-08-09 17:23:00-07:00
Block,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,,,2,Injury Collision,Parked Car,3,0,0,3,1,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,5,Saturday,August,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.33938,47.61268,2025-08-09T05:04:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87119800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924628.pdf,,2025-08-09 05:04:00-07:00
Block,LAKESIDE AVE S BETWEEN S DEARBORN ST AND S CHARLES ST,,,1,Property Damage Only Collision,Other,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,3,Saturday,August,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.28779,47.595154,2025-08-02T03:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54119100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937191.pdf,,2025-08-02 03:40:00-07:00
Block,13TH AVE W BETWEEN W EMERSON ST AND W NICKERSON ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,13,Saturday,July,,,,,,,,,,Other,-122.373604,47.654755,2025-07-26T13:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\50119500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924513.pdf,,2025-07-26 13:30:00-07:00
Block,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,19,Tuesday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.3244,47.59919,2025-08-05T19:50:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34119300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924605.pdf,,2025-08-05 19:50:00-07:00
Block,DELRIDGE WAY SW BETWEEN SW JUNEAU ST AND 24TH AVE SW,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,6,Friday,July,,,,,,,,,,Other,-122.36303,47.548386,2025-07-11T06:27:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931305.pdf,,2025-07-11 06:27:00-07:00
Block,E HOWELL ST BETWEEN 11TH AVE AND 12TH AVE,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,23,Saturday,July,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Other,-122.31754,47.617596,2025-07-19T23:13:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78119700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937205.pdf,,2025-07-19 23:13:00-07:00
Block,LATONA AVE NE BETWEEN NE 44TH ST AND NE 45TH ST,,,2,Injury Collision,Rear Ended,3,0,0,3,1,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,19,Wednesday,July,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.32512,47.660774,2025-07-16T19:26:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG12089.pdf,,2025-07-16 19:26:00-07:00
Block,RAINIER AVE S BETWEEN S GRAHAM ST AND 46TH AVE S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,14,Thursday,July,,,,,,,,,,Other,-122.27567,47.545788,2025-07-31T14:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG14886.pdf,,2025-07-31 14:00:00-07:00
Block,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,0,Tuesday,August,,,,,,,,,,Other,-122.33575,47.618168,2025-08-05T00:32:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22169200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924533.pdf,,2025-08-05 00:32:00-07:00
Block,18TH AVE BETWEEN E PIKE ST AND E PINE ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",N,Clear,Unknown,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,11,Friday,July,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Other,-122.30885,47.614685,2025-07-25T11:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11169500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937190.pdf,,2025-07-25 11:00:00-07:00
Block,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,21,Thursday,July,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34004,47.614826,2025-07-31T21:44:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65149600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924471.pdf,,2025-07-31 21:44:00-07:00
Intersection,23RD AVE S AND S MAIN ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,Y,10.0,Entering at angle,N,U,Unknown,17,Monday,July,,,,,,,,,,Other,-122.30224,47.600323,2025-07-14T17:19:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG11837.pdf,,2025-07-14 17:19:00-07:00
Block,ALASKAN WAY BETWEEN PIKE HILL CLIMB AND ELLIOTT WAY,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,7,Saturday,August,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Other,-122.34247,47.608322,2025-08-09T07:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45118900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924475.pdf,,2025-08-09 07:46:00-07:00
Block,3RD AVE NW BETWEEN HOLMAN RD NW AND NW 103RD S ST,,,2,Injury Collision,Other,3,0,0,3,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,14,Tuesday,August,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.36075,47.70294,2025-08-05T14:14:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3936931.pdf,,2025-08-05 14:14:00-07:00
Block,EDGAR MARTINEZ DR S BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,,,1,Property Damage Only Collision,Sideswipe,4,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,15,Friday,July,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.33373,47.590313,2025-07-25T15:25:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3834404.pdf,,2025-07-25 15:25:00-07:00
Block,M L KING JR WR WAY S BETWEEN S NORFOLK ST AND CITY LIMITS,,,3,Fatality Collision,Rear Ended,3,1,0,2,2,0,1,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Clear,Dry,Dark - Street Lights On,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,4,Friday,August,,,,,,,,,,Pedestrians,-122.278725,47.511646,2025-08-29T04:58:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55247974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3943307.pdf,,2025-08-29 04:58:00-07:00
Intersection,3RD AVE W AND W BERTONA ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,10.0,Entering at angle,N,U,Unknown,7,Thursday,July,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Other,-122.36088,47.650417,2025-07-17T07:39:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG10549.pdf,,2025-07-17 07:39:00-07:00
Intersection,1ST AVE W AND W ROY ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,5.0,Vehicle Strikes Pedalcyclist,N,U,Unknown,16,Thursday,July,,,,,,,,,,Bicycles,-122.35801,47.625717,2025-07-17T16:41:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76183300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG11172.pdf,,2025-07-17 16:41:00-07:00
Block,15TH AVE S BETWEEN S LANDER ST AND S MCCLELLAN ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,17,Saturday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.313354,47.579056,2025-07-12T17:36:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931831.pdf,,2025-07-12 17:36:00-07:00
Block,18TH AVE SW BETWEEN SW THISTLE ST AND SW CLOVERDALE ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,11,Sunday,July,,,,,,,,,,Other,-122.357765,47.52739,2025-07-27T11:10:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56119500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG13957.pdf,,2025-07-27 11:10:00-07:00
Intersection,5TH AVE S AND S MAIN ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,30.0,From opposite direction - all others,N,U,Unknown,2,Monday,July,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.32766,47.600033,2025-07-14T02:01:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG11447.pdf,,2025-07-14 02:01:00-07:00
Block,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,30.0,From opposite direction - all others,N,U,Unknown,19,Saturday,July,,,,,,,,,,Other,-122.3541,47.62392,2025-07-12T19:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924531.pdf,,2025-07-12 19:00:00-07:00
Block,WINONA AVE N BETWEEN AURORA AVE N AND STONE AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,5,Tuesday,August,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Other,-122.3436,47.68316,2025-08-05T05:07:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\23149200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG16323.pdf,,2025-08-05 05:07:00-07:00
Block,22ND AVE BETWEEN E OLIVE ST AND E MADISON ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,,,30.0,From opposite direction - all others,N,U,Unknown,22,Wednesday,July,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.30376,47.61764,2025-07-30T22:57:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3937187.pdf,,2025-07-30 22:57:00-07:00
Block,RAINIER AVE S BETWEEN S CHARLES N ST AND S CHARLES S ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,Y,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,19,Saturday,July,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.31026,47.594215,2025-07-19T19:33:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG11684.pdf,,2025-07-19 19:33:00-07:00
Intersection,3RD AVE NW AND NW 49TH ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Unknown,,,10.0,Entering at angle,N,U,Unknown,19,Wednesday,August,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.360794,47.664337,2025-08-06T19:00:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG18695.pdf,,2025-08-06 19:00:00-07:00
Intersection,LAKE CITY WAY NE AND NE 104TH WAY,,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Clear,Dry,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,16,Friday,July,,,,,,,,,,Other,-122.30161,47.7042,2025-07-25T16:47:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG14557.pdf,,2025-07-25 16:47:00-07:00
Intersection,3RD AVE AND BATTERY ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,At Intersection (intersection related),93,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",N,Clear,Dry,Dark - Street Lights On,Y,,6.0,Pedalcyclist Strikes Moving Vehicle,N,U,Unknown,20,Saturday,April,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Scooters,-122.34609,47.615475,2025-04-12T20:24:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87934400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3924727.pdf,,2025-04-12 20:24:00-07:00
Block,1ST AV S SB ON RP BETWEEN 1ST AV S BR SB AND S FRONT ST ON RP,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,19,Monday,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Other,-122.33443,47.544632,2025-07-28T19:15:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG16674.pdf,,2025-07-28 19:15:00-07:00
Block,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Clear,Dry,Daylight,,,20.0,One car leaving parked position,N,U,Unknown,19,Tuesday,August,,,,,,,,,,Other,-122.38558,47.668137,2025-08-05T19:56:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\80146900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EG18694.pdf,,2025-08-05 19:56:00-07:00
Intersection,SYLVAN WAY SW AND SW MORGAN W ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Clear,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,6,Monday,July,,,,,,,,,,Other,-122.372536,47.544655,2025-07-21T06:36:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931254.pdf,,2025-07-21 06:36:00-07:00
