ADDRTYPE,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,highest_severity,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SPEEDING,ST_COLCODE,ST_COLDESC,HITPARKEDCAR,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,hour,day_of_week,month,AGE_BUCKET_baby,AGE_BUCKET_early_adult,AGE_BUCKET_elementary_school,AGE_BUCKET_full_adult,AGE_BUCKET_high_school,AGE_BUCKET_late_adult,AGE_BUCKET_middle_school,AGE_BUCKET_preschool,AGE_BUCKET_unknown,SDOT_Collision_Type,LATITUDE,LONGITUDE,INCDTTM,DIAGRAMLINK,report_url,SDOTCOLNUM,date
Block,S MCCLELLAN ST BETWEEN 23RD AVE S AND HARRIS PL S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,26.0,From opposite direction - both going straight - sideswipe,N,U,Unknown,16,Saturday,May,,,,,,,,,,Other,-122.30282,47.57835,2025-05-17T16:50:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3914025.pdf,,2025-05-17 16:50:00-07:00
Block,DELRIDGE WAY SW BETWEEN W SEATTLE BR WB OFF RP AND SW CHARLESTOWN ST,,,3,Fatality Collision,Other,1,0,0,1,0,0,1,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Dark - Street Lights On,,Y,50.0,Fixed object,N,U,Unknown,20,Sunday,March,,,,,,,,,,Other,-122.36174,47.57054,2025-03-30T20:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\67280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931682.pdf,,2025-03-30 20:03:00-07:00
Intersection,12TH AVE NW AND NW 100TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,Y,10.0,Entering at angle,N,U,Unknown,7,Friday,March,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.371414,47.701527,2025-03-28T07:30:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3930157.pdf,,2025-03-28 07:30:00-07:00
Intersection,PRINCETON AVE NE AND SAND POINT WAY NE,,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,Y,27.0,From opposite direction - both going straight - one stopped - sideswipe,N,U,Unknown,7,Tuesday,April,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,Other,-122.275795,47.668297,2025-04-08T07:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77112900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82681.pdf,,2025-04-08 07:40:00-07:00
Block,1ST AV S BR NB BETWEEN EAST MARGINAL WAY S AND 1ST AV S NB OFF RP,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,5,Saturday,May,,,,,,,,,,Other,-122.333824,47.545284,2025-05-03T05:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF92409.pdf,,2025-05-03 05:03:00-07:00
Block,N CANAL ST BETWEEN 1ST AVE NW AND PHINNEY AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Dry,Dark - Street Lights On,,,32.0,One parked--one moving,N,U,Unknown,1,Tuesday,April,,,,,,,,,,Other,-122.35618,47.651245,2025-04-08T01:09:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44149400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF87990.pdf,,2025-04-08 01:09:00-07:00
Intersection,ROOSEVELT WAY NE AND NE 73RD ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,23,Saturday,March,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Other,-122.31746,47.681553,2025-03-15T23:18:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82571.pdf,,2025-03-15 23:18:00-07:00
Block,34TH AVE BETWEEN E UNION ST AND E PIKE ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,20.0,One car leaving parked position,N,U,Unknown,15,Sunday,March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.28929,47.61347,2025-03-23T15:43:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00110000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF85723.pdf,,2025-03-23 15:43:00-07:00
Intersection,23RD AVE S AND S JACKSON ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,12,Monday,April,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.30223,47.59928,2025-04-07T12:53:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF83473.pdf,,2025-04-07 12:53:00-07:00
Block,14TH AVE S BETWEEN S GRAND ST AND S HOLGATE ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,32.0,One parked--one moving,Y,U,Unknown,23,Saturday,May,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.31467,47.586678,2025-05-17T23:14:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF96418.pdf,,2025-05-17 23:14:00-07:00
Block,EAST GREEN LAKE WAY N BETWEEN N 57TH ST AND KENWOOD PL N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,20.0,One car leaving parked position,N,U,Unknown,14,Monday,April,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,-122.33948,47.671543,2025-04-07T14:26:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\21112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF87348.pdf,,2025-04-07 14:26:00-07:00
Intersection,5TH AVE AND JAMES ST,,,2b,Serious Injury Collision,Pedestrian,2,1,0,1,1,1,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Unknown,Dark - Unknown Lighting,,,0.0,Vehicle going straight hits pedestrian,N,U,Unknown,0,Sunday,February,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Pedestrians,-122.329185,47.6037,2025-02-23T00:00:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22248670.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF83488.pdf,,2025-02-23 00:00:00-08:00
Intersection,M L KING JR WR WAY S AND S OTHELLO ST,,,1,Property Damage Only Collision,Sideswipe,4,0,0,3,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,19,Thursday,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Other,-122.281296,47.53704,2025-03-20T19:16:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82510.pdf,,2025-03-20 19:16:00-07:00
Intersection,7TH AVE NE AND NE 45TH ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,21,Saturday,February,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedestrians,-122.320724,47.66132,2025-02-22T21:45:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32243171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82572.pdf,,2025-02-22 21:45:00-08:00
Block,NE 50TH ST BETWEEN 2ND AVE NE AND THACKERAY PL NE,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,21,Saturday,March,,,,,,,,,,Other,-122.32666,47.664993,2025-03-22T21:40:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF80570.pdf,,2025-03-22 21:40:00-07:00
Block,M L KING JR ER WAY S BETWEEN S ORCAS ST AND S JUNEAU ST,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,11,Friday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.28759,47.5505,2025-03-28T11:25:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79713.pdf,,2025-03-28 11:25:00-07:00
Intersection,PHINNEY AVE N AND N 48TH ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,15.0,From same direction - one left turn - one straight,N,U,Unknown,16,Monday,April,,,,,,,,,,Other,-122.353966,47.663593,2025-04-07T16:45:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF80819.pdf,,2025-04-07 16:45:00-07:00
Intersection,13TH AVE S AND S MASSACHUSETTS ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dusk,,,10.0,Entering at angle,N,U,Unknown,20,Sunday,April,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.31598,47.588436,2025-04-20T20:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF88082.pdf,,2025-04-20 20:03:00-07:00
Block,NE LAKE CITY WY ON RP BETWEEN I5 SB AND NE 75TH ST ON RP,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Daylight,,Y,50.0,Fixed object,N,U,Unknown,17,Sunday,April,,,,,,,,,,Other,-122.32148,47.680588,2025-04-06T17:25:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF80648.pdf,,2025-04-06 17:25:00-07:00
Intersection,DEXTER AVE N AND HARRISON ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,N,Raining,Wet,Dark - Street Lights On,Y,,2.0,Vehicle turning left hits pedestrian,N,U,Unknown,20,Monday,April,,,,,,,,,,Pedestrians,-122.34237,47.622055,2025-04-28T20:57:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32247171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF88264.pdf,,2025-04-28 20:57:00-07:00
Block,1ST AV S NB OFF RP BETWEEN 1ST AV S BR NB AND EAST MARGINAL WAY S,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,Y,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,8,Tuesday,April,,,,,,,,,,Other,-122.33307,47.544304,2025-04-08T08:16:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22142900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF83359.pdf,,2025-04-08 08:16:00-07:00
Intersection,RAINIER AVE S AND S BAYVIEW ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,12,Tuesday,March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.30016,47.580994,2025-03-04T12:38:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79754.pdf,,2025-03-04 12:38:00-08:00
Block,50TH AVE S BETWEEN S HENDERSON ST AND S DIRECTOR ST,,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,32.0,One parked--one moving,Y,U,Unknown,11,Tuesday,March,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,-122.2714,47.52282,2025-03-04T11:28:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\80149100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79753.pdf,,2025-03-04 11:28:00-08:00
Block,RAINIER AVE S BETWEEN 21ST S AVE S AND S GRAND ST,,,2,Injury Collision,Other,1,0,0,1,1,0,0,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,N,Raining,Wet,Daylight,,Y,50.0,Fixed object,N,U,Unknown,14,Sunday,March,,,,,,,,,,Other,-122.30485,47.58715,2025-03-23T14:34:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45280000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79758.pdf,,2025-03-23 14:34:00-07:00
Block,WALLINGFORD AVE N BETWEEN N 85TH ST AND N 88TH ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,12,Sunday,April,,,,,,,,,,Other,-122.33645,47.69141,2025-04-06T12:33:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF82494.pdf,,2025-04-06 12:33:00-07:00
Block,E MCGILVRA ST BETWEEN 41ST AVE E AND 42ND AVE E,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Sunday,April,,,,,,,,,,Other,-122.279,47.64071,2025-04-06T12:47:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55143300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF83472.pdf,,2025-04-06 12:47:00-07:00
Intersection,7TH AVE S AND S MICHIGAN ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,11.0,From same direction - both going straight - both moving - sideswipe,N,U,Unknown,17,Thursday,May,,,,,,,,,,Other,-122.325035,47.546547,2025-05-15T17:23:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65146600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF95753.pdf,,2025-05-15 17:23:00-07:00
Block,S WELLER ST BETWEEN MAYNARD AL S AND 7TH AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Dry,Daylight,,,20.0,One car leaving parked position,N,U,Unknown,15,Friday,February,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Other,-122.32408,47.59751,2025-02-21T15:15:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF75257.pdf,,2025-02-21 15:15:00-08:00
Block,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Wet,Dark - Street Lights On,,,50.0,Fixed object,N,U,Unknown,1,Tuesday,April,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.38759,47.669823,2025-04-29T01:03:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF87999.pdf,,2025-04-29 01:03:00-07:00
Intersection,39TH AVE S AND S ORCAS ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,15,Thursday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.28344,47.551216,2025-03-20T15:51:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79756.pdf,,2025-03-20 15:51:00-07:00
Intersection,2ND AVE AND DENNY WAY,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Daylight,,,10.0,Entering at angle,N,U,Unknown,12,Saturday,May,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.35284,47.61859,2025-05-31T12:46:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99348.pdf,,2025-05-31 12:46:00-07:00
Block,GREENWOOD AVE N BETWEEN N 115TH ST AND N 117TH ST,,,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,30.0,From opposite direction - all others,N,U,Unknown,6,Friday,February,,,,,,,,,,Other,-122.355515,47.713253,2025-02-14T06:32:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54113900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF81851.pdf,,2025-02-14 06:32:00-08:00
Intersection,CROCKETT ST AND WESTLAKE AVE N,,,2,Injury Collision,Head On,3,0,0,2,2,0,0,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dawn,,,30.0,From opposite direction - all others,N,U,Unknown,5,Tuesday,April,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.34082,47.638073,2025-04-29T05:53:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF87788.pdf,,2025-04-29 05:53:00-07:00
Intersection,18TH AVE AND E ALDER ST,,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,At Intersection (intersection related),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,N,Raining,Dry,Daylight,,,50.0,Fixed object,N,U,Unknown,12,Tuesday,April,,,,,,,,,,Other,-122.30895,47.60433,2025-04-08T12:51:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55260000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3931904.pdf,,2025-04-08 12:51:00-07:00
Block,SWIFT AVE S BETWEEN S WILLOW ST AND COVELLO W DR S,,,2,Injury Collision,Rear Ended,5,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Dark - Street Lights On,,,13.0,From same direction - both going straight - both moving - rear-end,N,U,Unknown,2,Monday,May,,,,,,,,,,Other,-122.301094,47.54033,2025-05-26T02:22:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99181.pdf,,2025-05-26 02:22:00-07:00
Intersection,25TH AVE NE AND NE 54TH ST,,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,28.0,From opposite direction - one left turn - one straight,N,U,Unknown,12,Tuesday,March,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Other,-122.30061,47.667976,2025-03-04T12:19:00-08:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF80874.pdf,,2025-03-04 12:19:00-08:00
Block,S SPOKANE SR ST BETWEEN EAST MARGINAL ER WAY S AND COLORADO AVE S,,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",N,Raining,Wet,Daylight,,,14.0,From same direction - both going straight - one stopped - rear-end,N,U,Unknown,14,Monday,March,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,-122.33812,47.57137,2025-03-24T14:29:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF79431.pdf,,2025-03-24 14:29:00-07:00
Block,S HENDERSON ST BETWEEN RAINIER AVE S AND 53RD AVE S,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",N,Raining,Wet,Dark - Street Lights On,,,10.0,Entering at angle,N,U,Unknown,2,Saturday,May,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Other,-122.26816,47.523304,2025-05-17T02:55:00-07:00,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33111700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EF99180.pdf,,2025-05-17 02:55:00-07:00
